1987,3,March,1,Actual Outturn,1,Customs,5714
1987,3,March,1,Actual Outturn,2,Excise Duty,133846
1987,3,March,1,Actual Outturn,3,Capital Gains Tax,3551
1987,3,March,1,Actual Outturn,5,Stamps,23314
1987,3,March,1,Actual Outturn,6,Income Tax,231706
1987,3,March,1,Actual Outturn,7,Corporation Tax,15850
1987,3,March,1,Actual Outturn,8,Valued Added Tax,187730
1987,3,March,1,Actual Outturn,9,Training and Employment Levy,10380
1987,3,March,1,Actual Outturn,21,Motor Vehicle Duties,15455
1987,4,April,1,Actual Outturn,1,Customs,10158
1987,4,April,1,Actual Outturn,2,Excise Duty,136357
1987,4,April,1,Actual Outturn,3,Capital Gains Tax,4223
1987,4,April,1,Actual Outturn,5,Stamps,7046
1987,4,April,1,Actual Outturn,6,Income Tax,390941
1987,4,April,1,Actual Outturn,7,Corporation Tax,22543
1987,4,April,1,Actual Outturn,8,Valued Added Tax,122894
1987,4,April,1,Actual Outturn,9,Training and Employment Levy,11061
1987,4,April,1,Actual Outturn,21,Motor Vehicle Duties,14782
1987,5,May,1,Actual Outturn,1,Customs,8888
1987,5,May,1,Actual Outturn,2,Excise Duty,135735
1987,5,May,1,Actual Outturn,3,Capital Gains Tax,7966
1987,5,May,1,Actual Outturn,5,Stamps,13905
1987,5,May,1,Actual Outturn,6,Income Tax,261256
1987,5,May,1,Actual Outturn,7,Corporation Tax,23086
1987,5,May,1,Actual Outturn,8,Valued Added Tax,197444
1987,5,May,1,Actual Outturn,9,Training and Employment Levy,11084
1987,5,May,1,Actual Outturn,21,Motor Vehicle Duties,14016
1987,6,June,1,Actual Outturn,1,Customs,10158
1987,6,June,1,Actual Outturn,2,Excise Duty,151115
1987,6,June,1,Actual Outturn,3,Capital Gains Tax,3036
1987,6,June,1,Actual Outturn,5,Stamps,13398
1987,6,June,1,Actual Outturn,6,Income Tax,250170
1987,6,June,1,Actual Outturn,7,Corporation Tax,23108
1987,6,June,1,Actual Outturn,8,Valued Added Tax,116584
1987,6,June,1,Actual Outturn,9,Training and Employment Levy,11371
1987,6,June,1,Actual Outturn,21,Motor Vehicle Duties,14447
1987,7,July,1,Actual Outturn,1,Customs,11555
1987,7,July,1,Actual Outturn,2,Excise Duty,152749
1987,7,July,1,Actual Outturn,3,Capital Gains Tax,5620
1987,7,July,1,Actual Outturn,5,Stamps,20588
1987,7,July,1,Actual Outturn,6,Income Tax,241431
1987,7,July,1,Actual Outturn,7,Corporation Tax,66864
1987,7,July,1,Actual Outturn,8,Valued Added Tax,236904
1987,7,July,1,Actual Outturn,9,Training and Employment Levy,13215
1987,7,July,1,Actual Outturn,21,Motor Vehicle Duties,15137
1987,8,August,1,Actual Outturn,1,Customs,10920
1987,8,August,1,Actual Outturn,2,Excise Duty,148619
1987,8,August,1,Actual Outturn,3,Capital Gains Tax,3565
1987,8,August,1,Actual Outturn,5,Stamps,23243
1987,8,August,1,Actual Outturn,6,Income Tax,243734
1987,8,August,1,Actual Outturn,7,Corporation Tax,48994
1987,8,August,1,Actual Outturn,8,Valued Added Tax,107829
1987,8,August,1,Actual Outturn,9,Training and Employment Levy,12531
1987,8,August,1,Actual Outturn,21,Motor Vehicle Duties,13489
1987,9,September,1,Actual Outturn,1,Customs,9269
1987,9,September,1,Actual Outturn,2,Excise Duty,145624
1987,9,September,1,Actual Outturn,3,Capital Gains Tax,3251
1987,9,September,1,Actual Outturn,5,Stamps,46574
1987,9,September,1,Actual Outturn,6,Income Tax,263660
